11.4122224765, -19.0840009155, 19.316395819
8.36260013733, -17.9021686783, 16.6233832886
5.73612325577, -16.7717660268, 14.6830062851
3.48533432752, -15.840169193, 13.3294102794
1.55278397546, -15.1704484015, 12.4218764842
-0.119539262237, -14.7768493119, 11.8550621528
-1.5852702672, -14.6483803584, 11.5565912987
-2.89158127632, -14.7625690238, 11.4806319492
-4.07868005107, -15.0926142871, 11.6013534457
-5.18007347467, -15.6105364699, 11.9075634686
-6.22311977419, -16.2880311414, 12.3986657017
-7.22961091091, -17.0960405497, 13.0816583031
-8.2162538748, -18.0036182033, 13.9687912946
-9.19499030764, -18.9764217502, 15.0755131716
-10.1731334519, -19.9750628439, 16.4183796277
-11.1533263911, -20.9535259118, 18.0126459712
-12.1333463432, -21.8579128453, 19.8693238807
-13.1058029934, -22.6258568105, 21.9915715128
-14.0578083751, -23.1870510429, 24.3704298249
-14.9707326419, -23.4654185525, 26.9801428997
-15.8202012329, -23.3834444468, 29.7736174972
-16.5765255543, -22.8690201452, 32.6789623306
-17.2057750134, -21.8647205573, 35.5984123035
-17.6716695678, -20.3387076262, 38.4111159352
-17.9383733737, -18.2955025436, 40.9810087163
-17.9740862906, -15.783965707, 43.170097374
-17.7550742323, -12.8994396575, 44.8559183937
-17.2695107748, -9.7776644376, 45.9500656566
-16.5203261411, -6.57999927058, 46.413285386
-15.526293454, -3.47226447882, 46.2626351153
-14.3208905565, -0.602031513602, 45.568078818
-12.9490046522, 1.91989414194, 44.4391463237
-11.4621147728, 4.02940102276, 43.00549524
-9.91296319325, 5.70905409917, 41.3968274637
-8.35076146401, 6.97998613372, 39.7269756331
-6.81768670423, 7.88947803445, 38.084707624
-5.34697023037, 8.49812702494, 36.5312355257
-3.96246050483, 8.86930837854, 35.1026769229
-2.6792836165, 9.0620560626, 33.8151626967
-1.50514964859, 9.12724020338, 32.6706268414
-0.44191066339, 9.10626772484, 31.6620315018
0.512907175433, 9.03138795529, 30.7774690936
1.36475525342, 8.92682823746, 30.0030592213
2.12096255182, 8.81022309914, 29.3248069994
2.78988860655, 8.69402220781, 28.7296736788
3.38030196668, 8.5867249029, 28.2061025823
3.9009442603, 8.49389076423, 27.7441970776
4.36023891069, 8.418930586, 27.3356937664
4.76610807823, 8.36370661903, 26.9738274199
5.12586793231, 8.32897804707, 26.6531486522
5.44617894378, 8.31472608793, 26.3693304363
5.7330336582, 8.32038800948, 26.1189831527
5.99176909332, 8.34502345835, 25.8994875804
6.22709452983, 8.38743107772, 25.7088491147
6.44312818462, 8.4462288984, 25.5455730668
6.643438256, 8.51990848292, 25.4085591397
6.83108527869, 8.60687017158, 25.2970124222
7.00866376798, 8.70544485638, 25.2103680655
7.17834187682, 8.81390633047, 25.1482269432
7.34189832218, 8.93047728673, 25.1102998872
7.50075621864, 9.05333135796, 25.0963584523
7.65601373257, 9.18059311834, 25.1061905417
7.80847167115, 9.31033763668, 25.1395595971
7.9586582677, 9.44059093884, 25.1961664181
8.10685153481, 9.56933256263, 25.2756130182
8.2530996376, 9.69450124486, 25.3773682548
8.39723979832, 9.81400464347, 25.5007352817
8.53891628284, 9.92573384862, 25.644821178
8.67759803942, 10.0275832581, 25.8085093837
8.81259656128, 10.1174761722, 25.990435835
8.94308452238, 10.193396193, 26.1889699033
9.06811568944, 10.2534241834, 26.4022014098
9.18664653883, 10.2957801662, 26.6279350726
